Time	Open	High	Low	Close	Volume	EMA_Fast	EMA_Slow	ADX
2023.11.27 05:00	24.672	24.683	24.56	24.63	1208	24.457521782881155	24.146822696151144	57.12803135916824
2023.11.27 04:00	24.601	24.674	24.522	24.672	1611	24.400029043841542	24.09850496576626	53.889935747762024
2023.11.27 03:00	24.273	24.812	24.271	24.601	4036	24.309372058455388	24.041155462342886	50.25174204064245
2023.11.27 02:00	24.33	24.354	24.257	24.271	532	24.212162744607184	23.985171008577176	46.053826224735246
2023.11.27 01:00	24.281	24.425	24.246	24.33	708	24.19255032614291	23.956588109434893	42.38562319994609
2023.11.24 20:00	24.316	24.328	24.283	24.31	221	24.14673376819055	23.919246920378384	38.15308124826629
2023.11.24 19:00	24.249	24.325	24.249	24.314	799	24.09231169092073	23.880171612416223	34.17494429236851
2023.11.24 18:00	24.199	24.268	24.168	24.249	976	24.01841558789431	23.836788773657847	29.702675543266317
2023.11.24 17:00	24.169	24.297	24.146	24.199	3005	23.941554117192414	23.79556765102363	26.02380195896885
2023.11.24 16:00	23.949	24.188	23.945	24.169	2496	23.85573882292322	23.755224416125994	21.778947823241005
2023.11.24 15:00	23.659	24.006	23.651	23.949	1927	23.751318430564297	23.713846857738595	18.548365035935365
2023.11.24 14:00	23.698	23.733	23.656	23.66	728	23.68542457408573	23.690331543512453	17.16233941759418
2023.11.24 13:00	23.73	23.745	23.694	23.697	706	23.693899432114307	23.693364697863696	19.01892732960691
2023.11.24 12:00	23.692	23.736	23.672	23.725	732	23.69286590948574	23.693001167650067	17.791666735693
2023.11.24 11:00	23.648	23.709	23.648	23.692	1278	23.682154545980985	23.689801284415076	17.15104959282049
2023.11.24 10:00	23.643	23.663	23.599	23.65	1404	23.678872727974642	23.689581412856583	18.4161566431946
2023.11.24 09:00	23.697	23.701999999999998	23.558	23.643	849	23.688496970632855	23.693539554142244	17.735886873608994
2023.11.24 08:00	23.727	23.732	23.688	23.697	411	23.703662627510475	23.69859350955647	16.95096021639483
2023.11.24 07:00	23.726	23.741	23.699	23.727	476	23.7058835033473	23.69875286051212	17.64770715945577
2023.11.24 06:00	23.676	23.733	23.675	23.726	507	23.698844671129734	23.695928146563332	16.321166534203222
2023.11.24 05:00	23.66	23.684	23.64	23.676	650	23.68979289483965	23.692920961219663	15.794847295091154
2023.11.24 04:00	23.687	23.692	23.648	23.661	809	23.694390526452864	23.69461305734163	14.891642291778144
2023.11.24 03:00	23.698	23.709	23.648	23.691	1226	23.70552070193715	23.697974363075794	15.132697275831827
2023.11.24 02:00	23.687	23.705	23.66	23.698	350	23.7103609359162	23.698671799383373	15.410837642047616
2023.11.24 01:00	23.664	23.704	23.659	23.687	293	23.71448124788827	23.69873897932171	16.994954800276673
2023.11.23 21:00	23.66	23.848	23.641	23.841	214	23.723641663851026	23.699912877253883	18.67140249543131
2023.11.23 20:00	23.698	23.699	23.644	23.66	236	23.684522218468036	23.685804164979274	20.605765220609737
2023.11.23 19:00	23.693	23.708	23.67	23.698	175	23.692696291290716	23.6883845814772	18.023927795895165
2023.11.23 18:00	23.728	23.728	23.682	23.693	414	23.690928388387622	23.68742303962492	16.987956195429405
2023.11.23 17:00	23.746	23.771	23.712	23.726	525	23.690237851183497	23.686865343587414	17.323208707079793
2023.11.23 16:00	23.62	23.751	23.62	23.746	959	23.678317134911328	23.682951877946152	18.203118483659836
2023.11.23 15:00	23.645	23.674	23.6	23.62	843	23.655756179881774	23.676647065740767	20.581121732135855
2023.11.23 14:00	23.668	23.673000000000002	23.619	23.645	565	23.66767490650903	23.682311772314844	18.22447427235241
2023.11.23 13:00	23.669	23.694	23.653	23.668	344	23.675233208678712	23.68604294954633	16.87755914524401
2023.11.23 12:00	23.673000000000002	23.69	23.641	23.664	665	23.677644278238287	23.687847244500965	18.907271561803405
2023.11.23 11:00	23.671	23.707	23.647	23.673000000000002	1518	23.68219237098438	23.690231968951064	21.49736084180621
2023.11.23 10:00	23.696	23.717	23.616	23.671	1213	23.68525649464584	23.69195516584617	24.075875501382587
2023.11.23 09:00	23.687	23.74	23.621	23.696	836	23.69000865952779	23.694050682430788	27.051084723970718
2023.11.23 08:00	23.731	23.783	23.687	23.687	723	23.688011546037053	23.693855750673865	30.13647556685638
2023.11.23 07:00	23.69	23.726	23.654	23.726	775	23.688348728049405	23.694541325741252	29.336089564068633
2023.11.23 06:00	23.725	23.731	23.667	23.69	557	23.675798304065875	23.691395458315377	31.654198291094545
2023.11.23 05:00	23.684	23.735	23.654	23.724	800	23.671064405421166	23.691535004146917	32.67734466448196
2023.11.23 04:00	23.666	23.705	23.662	23.682	898	23.65341920722822	23.68828850456161	33.85789817223666
2023.11.23 03:00	23.639	23.685	23.613	23.667	1393	23.643892276304296	23.688917355017768	37.172856892430886
2023.11.23 02:00	23.598	23.642	23.59	23.639	446	23.63618970173906	23.691109090519543	41.73950945567782
2023.11.23 01:00	23.574	23.625	23.573	23.598	274	23.63525293565208	23.696319999571497	41.458857351604834
2023.11.22 23:00	23.63	23.635	23.618	23.623	335	23.64767058086944	23.70615199952865	36.952499298388325
2023.11.22 22:00	23.65	23.656	23.615	23.63	450	23.655894107825922	23.714467199481515	35.209455852876374
2023.11.22 21:00	23.597	23.657	23.596	23.65	847	23.66452547710123	23.72291391942967	33.19825187728566
2023.11.22 20:00	23.612	23.658	23.55	23.596	1126	23.66936730280164	23.73020531137264	30.877631905450215
2023.11.22 19:00	23.618	23.652	23.576999999999998	23.617	1010	23.693823070402185	23.743625842509903	28.19999347640932
2023.11.22 18:00	23.627	23.657	23.584	23.618	1186	23.719430760536245	23.756288426760896	26.249065707208572
2023.11.22 17:00	23.708	23.718	23.527	23.625	2871	23.753241014048328	23.770117269436987	24.439584409565665
2023.11.22 16:00	23.786	23.823	23.638	23.73	3511	23.7959880187311	23.784628996380686	22.351721373823846
2023.11.22 15:00	23.851	23.872	23.69	23.786	3208	23.817984024974802	23.790091896018755	22.533758267406863
2023.11.22 14:00	23.831	23.89	23.816	23.85	1001	23.82864536663307	23.79050108562063	24.413960423213993
2023.11.22 13:00	23.855	23.904	23.831	23.831	876	23.821527155510758	23.784551194182693	24.011593459402327
2023.11.22 12:00	23.862	23.882	23.804	23.855	1033	23.818369540681008	23.779906313600964	21.23866743439979
2023.11.22 11:00	23.762	23.893	23.747	23.862	1330	23.806159387574674	23.772396944961063	19.64025702759782
2023.11.22 10:00	23.847	23.934	23.737	23.763	1727	23.78754585009957	23.76343663945717	17.7959373274417
2023.11.22 09:00	23.8	23.854	23.775	23.847	1414	23.79572780013276	23.763480303402886	15.667876134953868
2023.11.22 08:00	23.748	23.817	23.734	23.801	1661	23.77863706684368	23.755128333743176	15.178696669821568
2023.11.22 07:00	23.803	23.813	23.743	23.748	842	23.77118275579157	23.750541167117497	17.483058924826782
2023.11.22 06:00	23.751	23.818	23.751	23.803	404	23.778910341055425	23.750795283829248	19.396847303927405
2023.11.22 05:00	23.747	23.765	23.728	23.756	759	23.770880454740567	23.745574812212173	20.858617445453767
2023.11.22 04:00	23.766	23.797	23.717	23.748	1323	23.775840606320756	23.74453229343339	20.276892543436183
2023.11.22 03:00	23.803	23.847	23.743	23.767	1669	23.785120808427674	23.74418552277673	19.605671502646665
2023.11.22 02:00	23.792	23.829	23.769	23.803	461	23.791161077903567	23.741904075054403	20.386425128196308
2023.11.22 01:00	23.724	23.805	23.716	23.792	458	23.78721477053809	23.735794482559847	22.57869238144146
2023.11.21 23:00	23.767	23.767	23.728	23.729	367	23.785619694050784	23.73017393081583	22.53387850922442
2023.11.21 22:00	23.846	23.851	23.76	23.767	663	23.804492925401046	23.730291323897415	19.254426144717943
2023.11.21 21:00	23.798000000000002	23.855	23.719	23.846	1504	23.816990567201398	23.726620456287158	18.903385323361427
2023.11.21 20:00	23.88	23.881	23.772	23.798000000000002	1242	23.807320756268528	23.714682501915874	18.498338221796214
2023.11.21 19:00	23.859	23.885	23.823	23.883	1180	23.8104276750247	23.70635075210746	20.025050754840482
2023.11.21 18:00	23.916	23.951	23.793	23.858	1995	23.786236900032936	23.688685827318206	21.56880339703727
2023.11.21 17:00	23.947	23.997	23.862	23.911	3129	23.76231586671058	23.67175441005003	23.350056445725876
2023.11.21 16:00	23.766	24.01	23.766	23.944	3510	23.71275448894744	23.647829851055036	22.536229310258726
2023.11.21 15:00	23.605	23.881	23.601	23.765	3263	23.63567265192992	23.61821283616054	21.59719800010432
2023.11.21 14:00	23.519	23.621	23.495	23.605	1185	23.592563535906557	23.603534119776597	22.505203938323763
2023.11.21 13:00	23.593	23.598	23.497	23.517	811	23.588418047875408	23.603387531754258	23.406663476786687
2023.11.21 12:00	23.495	23.633	23.484	23.593	1153	23.612224063833878	23.612026284929684	23.191926467015104
2023.11.21 11:00	23.561	23.579	23.481	23.496	1664	23.618632085111837	23.613928913422654	22.94415299420174
2023.11.21 10:00	23.688	23.732	23.541	23.564	2271	23.659509446815782	23.625721804764922	20.422940687490964
2023.11.21 09:00	23.696	23.751	23.657	23.688	811	23.69134592908771	23.631893985241415	19.431651478383507
2023.11.21 08:00	23.714	23.729	23.603	23.696	1052	23.69246123878361	23.62628338376556	20.701803778727847
2023.11.21 07:00	23.776	23.796	23.684	23.714	669	23.69128165171148	23.61931172214212	20.847184614463995
2023.11.21 06:00	23.763	23.798000000000002	23.751	23.776	465	23.683708868948642	23.609842894356333	23.793849040637756
2023.11.21 05:00	23.725	23.771	23.678	23.763	605	23.65294515859819	23.593227183791967	24.360397244498714
2023.11.21 04:00	23.772	23.788	23.697	23.725	1501	23.61626021146425	23.576249902171167	27.7966561756683
2023.11.21 03:00	23.584	23.774	23.553	23.772	1910	23.580013615285665	23.561374892388287	30.584143932624873
2023.11.21 02:00	23.599	23.62	23.458	23.589	1072	23.51601815371422	23.540312381627118	34.5157783383704
2023.11.21 01:00	23.4	23.66	23.393	23.599	882	23.49169087161896	23.535443619789827	36.89937166468606
2023.11.20 23:00	23.435	23.436	23.399	23.415	163	23.45592116215861	23.52908798176881	39.64967165658874
2023.11.20 22:00	23.471	23.477	23.43	23.435	379	23.469561549544817	23.54049677994569	37.38411858436487
2023.11.20 21:00	23.506	23.525	23.456	23.466	799	23.481082066059756	23.551046457940263	37.19897815615688
2023.11.20 20:00	23.448	23.578	23.443	23.51	1502	23.486109421413005	23.55955110373429	39.31819180424157
2023.11.20 19:00	23.511	23.518	23.423	23.448	1004	23.478145895217338	23.56450621410772	41.76343832126236
2023.11.20 18:00	23.487	23.552	23.443	23.511	1160	23.48819452695645	23.576156835518493	41.26023656763467
2023.11.20 17:00	23.46	23.538	23.421	23.487	1509	23.4805927026086	23.582672519070343	41.33451620691513
2023.11.20 16:00	23.387	23.559	23.335	23.46	2566	23.47845693681147	23.59223977097738	40.4954841504053
2023.11.20 15:00	23.426	23.445	23.238	23.387	2828	23.484609249081956	23.605463748075117	39.52737023904779
2023.11.20 14:00	23.426	23.431	23.351	23.426	1000	23.517145665442605	23.62731012288263	35.122859629098016
2023.11.20 13:00	23.506	23.513	23.402	23.426	784	23.547527553923473	23.64744113517089	30.80745515366624
2023.11.20 12:00	23.575	23.575	23.482	23.506	651	23.58803673856463	23.66958524868798	26.89450711178595
2023.11.20 11:00	23.556	23.626	23.537	23.575	1521	23.615382318086173	23.68594377355678	23.90175832970691
2023.11.20 10:00	23.58	23.61	23.498	23.556	1051	23.628843090781565	23.697038150912455	22.030192705803422
2023.11.20 09:00	23.641	23.647	23.575	23.58	782	23.653124121042087	23.711141966003698	18.75778826737853
2023.11.20 08:00	23.681	23.696	23.629	23.641	613	23.677498828056116	23.724256162604068	16.84770333623145
2023.11.20 07:00	23.709	23.745	23.654	23.676	757	23.68966510407482	23.732581778864475	17.327850738527218
2023.11.20 06:00	23.709	23.804	23.695	23.71	743	23.694220138766426	23.738239956750924	19.51056344163634
2023.11.20 05:00	23.676	23.71	23.591	23.709	686	23.688960185021898	23.741063952426018	20.79983807794572
2023.11.20 04:00	23.664	23.739	23.629	23.676	980	23.682280246695864	23.74427034766862	21.289775759087576
2023.11.20 03:00	23.629	23.713	23.609	23.664	946	23.68437366226115	23.751097382435486	23.323112118380468
2023.11.20 02:00	23.601	23.634	23.556	23.629	509	23.691164883014867	23.759807120679035	24.3347338618074
2023.11.20 01:00	23.652	23.681	23.598	23.6	552	23.71188651068649	23.77288783274694	20.330485598474986
2023.11.17 23:00	23.726	23.727	23.687	23.711	446	23.74918201424865	23.790176616021633	17.351294112664966
2023.11.17 22:00	23.71	23.736	23.695	23.726	766	23.761909352331536	23.798094277623797	17.387563303241325
2023.11.17 21:00	23.776	23.778	23.701	23.71	779	23.773879136442048	23.805303705386176	18.5745137630856
2023.11.17 20:00	23.74	23.79	23.725	23.775	579	23.79517218192273	23.814834075924793	20.783232341238964
2023.11.17 19:00	23.723	23.745	23.685	23.74	827	23.80189624256364	23.818817483517275	22.78096304234493
2023.11.17 18:00	23.749	23.787	23.656	23.723	1310	23.82252832341819	23.826699231869004	22.96929401501849
2023.11.17 17:00	23.691	23.771	23.691	23.749	1759	23.855704431224254	23.837069155055907	23.186598983487993
2023.11.17 16:00	23.894	23.9	23.657	23.691	3527	23.891272574965672	23.8458760705615	24.664304829004884
2023.11.17 15:00	24.028	24.08	23.863	23.898	2401	23.95803009995423	23.86136367761765	26.369350035370527
2023.11.17 14:00	23.995	24.063	23.97	24.028	987	23.97804013327231	23.857700045379417	28.26397743757339
2023.11.17 13:00	24.134	24.134	23.951	23.995	813	23.961386844363084	23.84067004991736	27.077810812805538
2023.11.17 12:00	24.022	24.139	24.002	24.134	1262	23.950182459150778	23.8252370549091	25.709157014996478
2023.11.17 11:00	23.941	24.049	23.931	24.02	972	23.88890994553437	23.79436076040001	22.271584753753356
2023.11.17 10:00	23.864	23.941	23.835	23.941	1092	23.84521326071249	23.77179683644001	20.07713461006645
2023.11.17 09:00	23.774	23.859	23.737	23.859	777	23.81328434761665	23.75487652008401	21.114754188343653
2023.11.17 08:00	23.796	23.826	23.771	23.776	695	23.798045796822205	23.744464172092414	21.53738390315977
2023.11.17 07:00	23.804	23.838	23.777	23.796	473	23.80539439576294	23.741310589301655	23.64417267998397
2023.11.17 06:00	23.834	23.839	23.803	23.804	404	23.80852586101725	23.735841648231823	26.723558370140477
2023.11.17 05:00	23.824	23.839	23.81	23.829	530	23.810034481356332	23.729025813055003	28.675966152442143
2023.11.17 04:00	23.798000000000002	23.848	23.773	23.824	585	23.80371264180844	23.719028394360503	29.558326034089077
2023.11.17 03:00	23.857	23.898	23.789	23.798000000000002	1080	23.79695018907792	23.708531233796553	30.576433589835542
2023.11.17 02:00	23.768	23.854	23.762	23.854	356	23.796600252103893	23.69958435717621	30.449856389618375
2023.11.17 01:00	23.71	23.768	23.708	23.768	243	23.777467002805192	23.68414279289383	31.646042233750276
2023.11.16 23:00	23.741	23.747	23.711	23.735	384	23.780622670406924	23.675757072183217	35.92605785003346
2023.11.16 22:00	23.818	23.829	23.72	23.74	534	23.795830227209233	23.669832779401542	38.865888963228855
2023.11.16 21:00	23.838	23.841	23.798000000000002	23.818	814	23.81444030294565	23.6628160573417	43.33249172286977
2023.11.16 20:00	23.848	23.89	23.826999999999998	23.838	851	23.813253737260865	23.647297663075868	47.862332490603464
2023.11.16 19:00	23.806	23.871	23.792	23.848	1596	23.805004983014488	23.628227429383454	48.29348557596907
2023.11.16 18:00	23.936	24.007	23.763	23.806	2211	23.790673310685985	23.6062501723218	49.79393521752748
2023.11.16 17:00	23.945	24.054	23.869	23.937	3310	23.785564414247983	23.586275189553984	51.5252232654795
2023.11.16 16:00	23.88	24.073	23.85	23.945	4264	23.735085885663977	23.551202708509383	50.38339774095531
2023.11.16 15:00	23.602	23.882	23.573	23.88	2811	23.665114514218633	23.51182297936032	49.06590675111971
2023.11.16 14:00	23.675	23.68	23.569	23.602	871	23.593486018958178	23.475005277296354	49.3077130212184
2023.11.16 13:00	23.644	23.705	23.64	23.675	611	23.59064802527757	23.46230580502599	51.41473645642594
2023.11.16 12:00	23.627	23.661	23.621	23.649	617	23.562530700370097	23.44103638552859	48.891397738295744
2023.11.16 11:00	23.611	23.688	23.604	23.627	1326	23.533707600493464	23.42024002408145	47.358584521735885
2023.11.16 10:00	23.547	23.613	23.5	23.611	928	23.502610133991286	23.399564026489596	45.589953887243745
2023.11.16 09:00	23.576	23.6	23.522	23.547	622	23.466480178655047	23.378420429138558	45.96077907908752
2023.11.16 08:00	23.396	23.589	23.392	23.576	957	23.439640238206728	23.361562472052412	44.679734563711015
2023.11.16 07:00	23.433	23.433	23.384	23.399	393	23.394186984275635	23.340118719257656	43.56165800234333
2023.11.16 06:00	23.378	23.433	23.368	23.433	235	23.39258264570085	23.334230591183424	44.724621126899066
2023.11.16 05:00	23.324	23.393	23.319	23.378	338	23.3791101942678	23.324353650301767	46.066501655232614
2023.11.16 04:00	23.315	23.34	23.274	23.324	667	23.379480259023733	23.318989015331944	49.97986921503992
2023.11.16 03:00	23.442	23.447	23.3	23.315	678	23.397973678698314	23.31848791686514	56.93822154791477
2023.11.16 02:00	23.438	23.473	23.433	23.442	225	23.425631571597755	23.318836708551654	63.79339888619664
2023.11.16 01:00	23.434	23.455	23.432	23.438	287	23.420175428797005	23.306520379406823	62.063163577139676
2023.11.15 23:00	23.415	23.444	23.415	23.422	276	23.414233905062673	23.293372417347506	61.28167064373319
2023.11.15 22:00	23.44	23.464	23.411	23.42	372	23.411645206750233	23.280509659082256	61.66836845225114
2023.11.15 21:00	23.405	23.469	23.405	23.44	505	23.408860275666974	23.266560624990483	62.114558231310305
2023.11.15 20:00	23.482	23.486	23.374	23.405	859	23.398480367555965	23.24921668748953	62.62939259176319
2023.11.15 19:00	23.412	23.487	23.394	23.484	953	23.396307156741287	23.23363835623848	63.2234322384396
2023.11.15 18:00	23.422	23.446	23.351	23.412	1592	23.36707620898838	23.20860219186233	61.87019123955282
2023.11.15 17:00	23.263	23.448	23.258	23.422	2697	23.3521016119845	23.188262411048562	61.24463100517012
2023.11.15 16:00	23.396	23.42	23.189	23.263	3361	23.328802149312672	23.16488865215342	60.52283073472855
2023.11.15 15:00	23.43	23.61	23.262	23.395	3449	23.35073619908356	23.15507751736876	59.992562677727435
2023.11.15 14:00	23.403	23.453	23.35	23.43	709	23.335981598778083	23.13108526910564	56.34846455728558
2023.11.15 13:00	23.378	23.403	23.353	23.403	511	23.304642131704114	23.101193796016204	52.58240168345238
2023.11.15 12:00	23.319	23.395	23.309	23.378	702	23.271856175605485	23.071013175617825	48.81100708438144
2023.11.15 11:00	23.277	23.328	23.262	23.319	794	23.236474900807313	23.040314493179608	44.66682851311861
2023.11.15 10:00	23.28	23.307	23.24	23.279	996	23.20896653440975	23.01244594249757	41.11833063426985
2023.11.15 09:00	23.259	23.293	23.168	23.28	1276	23.18562204587967	22.98579053674733	37.68166602689639
2023.11.15 08:00	23.166	23.259	23.165	23.256	1154	23.154162727839555	22.956369590422064	34.17483034481385
2023.11.15 07:00	23.164	23.187	23.139	23.162	643	23.120216970452738	22.926406549464268	30.744684391717655
2023.11.15 06:00	23.156	23.183	23.145	23.164	392	23.10628929393698	22.902847204410694	28.89782757319157
2023.11.15 05:00	23.103	23.155	23.102	23.155	596	23.087052391915975	22.876731924851764	25.707736197967172
2023.11.15 04:00	23.067	23.113	23.05	23.103	571	23.064403189221302	22.84890511733694	24.560047583907497
2023.11.15 03:00	23.099	23.104	23.021	23.065	781	23.051537585628402	22.823495629070635	27.741852838797957
2023.11.15 02:00	23.058	23.095	23.048	23.094	354	23.047050114171206	22.7993451919777	31.519527034301237
2023.11.15 01:00	23.083	23.117	23.043	23.058	342	23.03140015222828	22.76987971117547	34.331854341247166
2023.11.14 23:00	23.105	23.11	23.07	23.08	248	23.022533536304376	22.741067682293018	37.576847387723234
2023.11.14 22:00	23.085	23.13	23.085	23.105	407	23.003378048405835	22.70717445052232	38.41549513086619
2023.11.14 21:00	23.083	23.098	23.059	23.085	409	22.969504064541113	22.667391895574553	35.83651483917366
2023.11.14 20:00	23.079	23.112	23.056	23.083	844	22.93100541938815	22.62563108513201	35.63300621644673
2023.11.14 19:00	23.092	23.121	23.054	23.079	1662	22.880340559184198	22.579894193645213	35.398188574838734
2023.11.14 18:00	23.109	23.144	23.075	23.091	1884	22.814120745578933	22.529983613009733	35.12724514221412
2023.11.14 17:00	23.059	23.178	23.025	23.109	2699	22.721827660771908	22.473881974310707	32.06314235273226
2023.11.14 16:00	22.645	23.086	22.626	23.064	4330	22.592770214362545	22.410370171741782	28.527639134099342
2023.11.14 15:00	22.374	22.73	22.157	22.649	3866	22.435693619150065	22.34500718891596	26.04840221962611
2023.11.14 14:00	22.327	22.402	22.326	22.374	593	22.364591492200088	22.314607907807556	26.150155495049244
2023.11.14 13:00	22.432	22.433	22.327	22.327	422	22.361455322933452	22.308668698588313	29.561617834684462
2023.11.14 12:00	22.435	22.465	22.412	22.432	859	22.372940430577938	22.30683556844715	33.40594821446439
2023.11.14 11:00	22.357	22.467	22.348	22.433	950	22.35325390743725	22.294319125291864	30.82526287492883
2023.11.14 10:00	22.328	22.409	22.318	22.353	1003	22.326671876583	22.280451037821052	27.847549021618565
2023.11.14 09:00	22.315	22.34	22.3	22.328	598	22.317895835444002	22.273196141603158	26.31715362705946
2023.11.14 08:00	22.302	22.341	22.287	22.315	614	22.314527780592	22.267715755763472	29.37628456674854
2023.11.14 07:00	22.34	22.352	22.298	22.302	439	22.314370374122667	22.262987331339822	32.90605103562056
2023.11.14 06:00	22.326	22.362	22.322	22.34	293	22.31849383216356	22.259086064473806	35.12431197658578
2023.11.14 05:00	22.347	22.358	22.32	22.327	458	22.31132510955141	22.250994670921187	32.71594313399677
2023.11.14 04:00	22.334	22.389	22.31	22.347	630	22.30610014606855	22.243394138013308	30.36207102235509
2023.11.14 03:00	22.306	22.387	22.306	22.335	762	22.292466861424735	22.23303355181464	27.64606473969161
2023.11.14 02:00	22.323	22.331	22.292	22.302	201	22.278289148566316	22.222836906996104	24.59848676121556
2023.11.14 01:00	22.286	22.327	22.286	22.323	224	22.270385531421752	22.214920597695716	23.681277425692993
2023.11.13 23:00	22.294	22.308	22.286	22.286	154	22.252847375229006	22.204112657465288	23.107424282888815
2023.11.13 22:00	22.322	22.325	22.287	22.296	535	22.24179650030534	22.19592392321182	24.856618127904717
2023.11.13 21:00	22.34	22.348	22.301	22.322	600	22.223728667073793	22.185916315533003	26.553483789122453
2023.11.13 20:00	22.248	22.339	22.232	22.339	1127	22.19097155609839	22.172307947086306	25.86343902446867
2023.11.13 19:00	22.26	22.302	22.222	22.247	1460	22.141628741464523	22.155638741794938	25.842697263948413
2023.11.13 18:00	22.104	22.281	22.099	22.26	1700	22.106504988619363	22.14650261597443	27.2893228116966
2023.11.13 17:00	21.982	22.118	21.958	22.105	2980	22.055339984825817	22.135152877571876	30.1524216265102
2023.11.13 16:00	21.998	22.066	21.872	21.982	2941	22.038786646434424	22.138168165329066	30.80771036742506
2023.11.13 15:00	22.091	22.144	21.966	21.997	2730	22.057715528579234	22.153784981861975	28.946110212669
2023.11.13 14:00	22.053	22.108	22.03	22.091	825	22.077954038105645	22.169463480048172	28.656516979610704
2023.11.13 13:00	22.122	22.126	22.049	22.053	1035	22.073605384140862	22.177309828052987	29.998477884491432
2023.11.13 12:00	22.061	22.128	22.036	22.12	1114	22.080473845521148	22.18974081085829	32.80210806505782
2023.11.13 11:00	22.009	22.143	22.008	22.061	1193	22.067298460694865	22.19671489194412	36.037065965711356
2023.11.13 10:00	22.05	22.068	21.971	22.008	1496	22.069397947593156	22.21028638113853	39.76970969723466
2023.11.13 09:00	22.094	22.147	22.05	22.05	831	22.08986393012421	22.230515019252387	41.01127572986489
2023.11.13 08:00	22.1	22.115	22.077	22.094	464	22.10315190683228	22.248566521177626	45.520403407916845
2023.11.13 07:00	22.013	22.118	22.004	22.1	752	22.106202542443043	22.26402317329539	48.75454282586302
2023.11.13 06:00	22.017	22.02	21.985	22.013	405	22.108270056590726	22.28042549062493	52.486242154262456
2023.11.13 05:00	22.026	22.03	21.979	22.016	946	22.140026742120966	22.30716803968742	51.256088372399795
2023.11.13 04:00	22.129	22.135	22.021	22.023	777	22.181368989494622	22.33628484365616	49.83668016255826
2023.11.13 03:00	22.242	22.267	22.123	22.129	1083	22.234158652659495	22.367613328021775	49.79530465039898
2023.11.13 02:00	22.3	22.336	22.241	22.242	693	22.269211536879325	22.391474660823953	52.26882587562117
2023.11.13 01:00	22.25	22.302	22.163	22.3	567	22.278282049172432	22.40642212690635	58.71894685113915
2023.11.10 23:00	22.206	22.245	22.196	22.221	326	22.271042732229912	22.417064339596987	63.546323624309395
2023.11.10 22:00	22.208	22.221	22.186	22.206	316	22.287723642973216	22.436670773556685	65.57831382725296
2023.11.10 21:00	22.245	22.275	22.194	22.208	579	22.314964857297618	22.459737850912354	62.60483708542296
2023.11.10 20:00	22.269	22.29	22.21	22.245	787	22.35061980973016	22.48491163600359	59.41199222158069
2023.11.10 19:00	22.338	22.353	22.25	22.269	853	22.385826412973543	22.508902799603952	55.94089955637879
2023.11.10 18:00	22.36	22.394	22.279	22.338	1346	22.42476855063139	22.532893079564346	52.55477979109491
2023.11.10 17:00	22.176	22.474	22.176	22.36	3190	22.453691400841855	22.55238238752078	49.062395577125464
2023.11.10 16:00	22.44	22.45	22.279	22.323	2477	22.48492186778914	22.57162062627286	45.032721484083794
2023.11.10 15:00	22.544	22.58	22.388	22.44	2104	22.53889582371885	22.596482688900146	40.866712752699556
2023.11.10 14:00	22.478	22.55	22.433	22.544	1313	22.5718610982918	22.61213095779016	37.15289471412218
2023.11.10 13:00	22.566	22.568	22.43	22.478	804	22.581148131055734	22.61894405356918	33.34342578177124
2023.11.10 12:00	22.574	22.574	22.52	22.568	529	22.615530841407647	22.6330384589261	28.947884705981682
2023.11.10 11:00	22.611	22.611	22.549	22.574	644	22.631374455210196	22.639542304818715	25.20331818174259
2023.11.10 10:00	22.633	22.684	22.611	22.611	752	22.650499273613594	22.646096535300586	22.268404981959286
2023.11.10 09:00	22.637	22.668	22.584	22.633	843	22.66366569815146	22.649606188830642	22.75454472203707
2023.11.10 08:00	22.697	22.718	22.632	22.637	755	22.67388759753528	22.651266807713707	21.595397673686637
2023.11.10 07:00	22.704	22.705	22.663	22.697	504	22.686183463380374	22.652693488485077	23.144948540371747
2023.11.10 06:00	22.701	22.714	22.688	22.704	354	22.682577951173833	22.648262837333586	26.129603775692537
2023.11.10 05:00	22.681	22.731	22.677	22.701	519	22.675437268231775	22.642689121066947	24.33900350150986
2023.11.10 04:00	22.68	22.718	22.633	22.681	663	22.666916357642364	22.63685803317364	22.272926262068317
2023.11.10 03:00	22.671	22.703	22.641	22.679	1279	22.66222181018982	22.632443836491007	20.948378784576626
2023.11.10 02:00	22.627	22.675	22.603	22.671	509	22.65662908025309	22.627788220140108	20.224067941271816
2023.11.10 01:00	22.604	22.639	22.589	22.628	460	22.651838773670786	22.623467042154118	21.692869355292384
2023.11.09 23:00	22.584	22.634	22.569	22.625	434	22.65978503156105	22.62301374636953	23.379248301046037
2023.11.09 22:00	22.573	22.633	22.558	22.589	524	22.671380042081402	22.622815121006482	24.586682430611695
2023.11.09 21:00	22.728	22.728	22.535	22.573	2178	22.698840056108537	22.62619663310713	25.876559607202275
2023.11.09 20:00	22.805	22.85	22.689	22.723	2137	22.74078674147805	22.631516296417843	27.364879426345254
2023.11.09 19:00	22.853	22.938	22.804	22.808	1120	22.746715655304065	22.622367926059628	30.293646805470132
2023.11.09 18:00	22.942	22.965	22.839	22.853	1144	22.726287540405423	22.603804718665593	28.775858589229667
2023.11.09 17:00	22.803	22.985	22.767	22.947	2063	22.684050053873897	22.578885190532155	24.810354633944772
